model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoost,0.3925,accuracy,0.030523300170898438,27.578622341156006,0.030523300170898438,27.578622341156006,1,True,2
WeightedEnsemble_L2,0.3925,accuracy,0.03171801567077637,27.623453617095947,0.0011947154998779297,0.044831275939941406,2,True,4
XGBoost,0.38,accuracy,0.012984514236450195,14.127368688583374,0.012984514236450195,14.127368688583374,1,True,3
LightGBM,0.375,accuracy,0.05860137939453125,9.912819147109985,0.05860137939453125,9.912819147109985,1,True,1
